system_metadata.id,organisation.country,organisation.url,repository_metadata.software.name,repository_metadata.metadata_record_count,repository_metadata.type,repository_metadata.url,repository_metadata.full_text_record_count,repository_metadata.oai_url,system_metadata.uri,repository_metadata.software.name_other
4745,gb,https://www.hud.ac.uk/,pure,,institutional,https://pure.hud.ac.uk/en/publications/,,https://pure.hud.ac.uk/ws/oai,https://v2.sherpa.ac.uk/id/repository/4745,
4747,pe,https://uglobal.edu.pe,dspace,,institutional,http://repositorio.uglobal.edu.pe/,,http://repositorio.uglobal.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4747,
4748,no,https://www.fni.no,dspace,,institutional,https://fni.brage.unit.no,,https://fni.brage.unit.no/fni-oai/request,https://v2.sherpa.ac.uk/id/repository/4748,
4750,no,https://sykehuset-innlandet.no,dspace,,institutional,https://sihf.brage.unit.no,,https://sihf.brage.unit.no/sihf-oai/request,https://v2.sherpa.ac.uk/id/repository/4750,
4751,no,https://www.samfunnsforskning.no,dspace,,institutional,https://samfunnsforskning.brage.unit.no,,https://samfunnsforskning.brage.unit.no/samfunnsforskning-oai/request,https://v2.sherpa.ac.uk/id/repository/4751,
4752,no,https://www.r-bup.no,dspace,,institutional,https://r-bup.brage.unit.no,,https://r-bup.brage.unit.no/r-bup-oai/request,https://v2.sherpa.ac.uk/id/repository/4752,
4753,no,https://www.toi.no,dspace,,institutional,https://toi.brage.unit.no,,https://toi.brage.unit.no/toi-oai/request,https://v2.sherpa.ac.uk/id/repository/4753,
4755,id,http://pim.siakadcloud.com/spmbfront/,eprints,,institutional,http://repository.pimedu.ac.id,,http://repository.pimedu.ac.id/cgi/oai2/,https://v2.sherpa.ac.uk/id/repository/4755,
4757,us,https://www.trincoll.edu,digital_commons,,institutional,https://digitalrepository.trincoll.edu,,,https://v2.sherpa.ac.uk/id/repository/4757,
4759,it,,dspace,,institutional,https://openaccess.inaf.it,,https://openaccess.inaf.it/oai/request,https://v2.sherpa.ac.uk/id/repository/4759,
4760,br,https://ifes.edu.br/,dspace,,institutional,http://repositorio.ifes.edu.br/,,https://repositorio.ifes.edu.br/oai/request,https://v2.sherpa.ac.uk/id/repository/4760,
4761,md,https://utm.md,dspace,,institutional,http://repository.utm.md,,http://http:/repository.utm.md/oai/request,https://v2.sherpa.ac.uk/id/repository/4761,
4762,no,https://nina.no/,,,institutional,https://brage.nina.no,,https://brage.nina.no/nina-oai/request,https://v2.sherpa.ac.uk/id/repository/4762,
4763,no,https://www.niva.no/,dspace,,institutional,https://niva.brage.unit.no,,https://niva.brage.unit.no/niva-oai/request,https://v2.sherpa.ac.uk/id/repository/4763,
4764,pe,https://www.escuelafolklore.edu.pe/,dspace,,institutional,http://repositorio.escuelafolklore.edu.pe/,,http://repositorio.escuelafolklore.edu.pe/oai/,https://v2.sherpa.ac.uk/id/repository/4764,
4765,ch,https://www.bfh.ch/en/,eprints,,institutional,https://arbor.bfh.ch/,,https://arbor.bfh.ch/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4765,
4766,id,http://stikes-ppni.ac.id/,dspace,,institutional,http://repository.stikes-ppni.ac.id:8080/xmlui/,,http://repository.stikes-ppni.ac.id:8080/oai/request?verb=Identify,https://v2.sherpa.ac.uk/id/repository/4766,
4768,py,http://www.une.edu.py/web/index.php,dspace,,institutional,http://fp.une.edu.py:8080/jspui/,,http://fp.une.edu.py:8080/oai/request,https://v2.sherpa.ac.uk/id/repository/4768,
4769,pe,http://unid.edu.pe/,dspace,,institutional,http://repositorio.unid.edu.pe/,,http://repositorio.unid.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4769,
4771,uy,http://www.universidad.edu.uy/,dspace,,institutional,https://www.colibri.udelar.edu.uy/jspui/,,,https://v2.sherpa.ac.uk/id/repository/4771,
4772,ug,https://iuiu.ac.ug/,dspace,,institutional,https://ir.iuiu.ac.ug,,https://ir.iuiu.ac.ug/oai/request,https://v2.sherpa.ac.uk/id/repository/4772,
4773,mx,https://www.buap.mx,dspace,,institutional,https://repositorioinstitucional.buap.mx,,https://repositorioinstitucional.buap.mx/oai/request,https://v2.sherpa.ac.uk/id/repository/4773,
4774,pe,https://www.autonoma.pe/,dspace,,institutional,http://repositorio.autonoma.edu.pe/,,http://repositorio.autonoma.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4774,
4776,co,http://www.uco.edu.co,dspace,,institutional,http://repositorio.uco.edu.co/,,http://repositorio.uco.edu.co/oai/request,https://v2.sherpa.ac.uk/id/repository/4776,
4777,pe,https://usel.edu.pe/,dspace,,institutional,http://repositorio.usel.edu.pe/,,http://repositorio.usel.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4777,
4778,tr,https://www.mku.edu.tr,dspace,,institutional,http://openaccess.mku.edu.tr,,http://openaccess.mku.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/4778,
4779,sn,http://www.esp.sn/,dspace,,institutional,http://recherche.esp.sn:8080/xmlui,,http://recherche.esp.sn:8080/oai/request,https://v2.sherpa.ac.uk/id/repository/4779,
4780,pe,http://eiposgrado.edu.pe,dspace,,institutional,http://repositorio.eiposgrado.edu.pe,,http://repositorio.eiposgrado.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4780,
4781,br,https://ucb.catolica.edu.br/,dspace,,institutional,https://bdtd.ucb.br:8443/jspui/,,,https://v2.sherpa.ac.uk/id/repository/4781,
4782,pe,https://www.utp.edu.pe/,dspace,,institutional,http://repositorio.utp.edu.pe/,,http://repositorio.utp.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4782,
4783,pe,https://www.uch.edu.pe/,dspace,,institutional,http://repositorio.uch.edu.pe/,,http://repositorio.uch.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4783,
4784,hn,https://www.zamorano.edu,dspace,,institutional,https://herbario.zamorano.edu,,https://herbario.zamorano.edu/oai/request,https://v2.sherpa.ac.uk/id/repository/4784,
4785,by,http://www.bstu.by,dspace,,institutional,https://rep.bstu.by/,,https://rep.bstu.by/oai/request,https://v2.sherpa.ac.uk/id/repository/4785,
4786,de,https://www.tu-darmstadt.de,dspace,,institutional,https://tudatalib.ulb.tu-darmstadt.de,,https://tudatalib.ulb.tu-darmstadt.de/oai/request,https://v2.sherpa.ac.uk/id/repository/4786,
4787,lb,http://www.ndu.edu.lb/,dspace,,institutional,http://ir.ndu.edu.lb/,,,https://v2.sherpa.ac.uk/id/repository/4787,
4788,pe,https://unasam.edu.pe,dspace,,institutional,http://repositorio.unasam.edu.pe/,,http://repositorio.unasam.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4788,
4789,pe,http://ulc.edu.pe/,dspace,,institutional,http://repositorio.ulc.edu.pe/,,http://repositorio.ulc.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4789,
4790,pe,https://portal.unas.edu.pe,dspace,,institutional,http://repositorio.unas.edu.pe,,http://repositorio.unas.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4790,
4792,pe,https://www.serfor.gob.pe/,dspace,,institutional,http://repositorio.serfor.gob.pe/,,http://repositorio.serfor.gob.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4792,
4794,pe,https://upa.edu.pe,dspace,,institutional,http://repositorio.upa.edu.pe,,http://repositorio.upa.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4794,
4797,no,https://www.norges-bank.no,dspace,,institutional,https://norges-bank.brage.unit.no,,https://norges-bank.brage.unit.no/norges-bank-oai/request,https://v2.sherpa.ac.uk/id/repository/4797,
4798,no,https://ruralis.no,dspace,,institutional,https://ruralis.brage.unit.no,,https://ruralis.brage.unit.no/ruralis-oai/request,https://v2.sherpa.ac.uk/id/repository/4798,
4801,pe,http://unitru.edu.pe,dspace,,institutional,http://dspace.unitru.edu.pe,,http://dspace.unitru.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4801,
4802,pe,https://www.gob.pe/minam/oefa,dspace,,institutional,https://repositorio.oefa.gob.pe/,,http://repositorio.oefa.gob.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4802,
4803,mx,https://www.uaeh.edu.mx,dspace,,institutional,https://repository.uaeh.edu.mx/bitstream/,,https://repository.uaeh.edu.mx/oai/request,https://v2.sherpa.ac.uk/id/repository/4803,
4804,pe,http://ulp.edu.pe/,,,institutional,http://repositorio.ulp.edu.pe/,,http://repositorio.ulp.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4804,
4806,pe,http://www.uct.edu.pe,dspace,,institutional,http://repositorio.uct.edu.pe/,,http://repositorio.uct.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4806,
4810,us,https://www.rowan.edu/,digital_commons,,institutional,https://rdw.rowan.edu/,,https://rdw.rowan.edu/do/oai/request,https://v2.sherpa.ac.uk/id/repository/4810,
4811,pe,http://www.upsc.edu.pe/,dspace,,institutional,http://repositorio.upsc.edu.pe,,http://repositorio.upsc.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4811,
4812,pe,http://www.ftpcl.edu.pe/,dspace,,institutional,http://repositorio.ftpcl.edu.pe/,,http://repositorio.ftpcl.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4812,
4813,pe,http://upouni.edu.pe,dspace,,institutional,http://repositorio.upouni.edu.pe,,http://repositorio.upouni.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4813,
4814,pe,http://www.unp.edu.pe,dspace,,institutional,http://repositorio.unp.edu.pe,,http://repositorio.unp.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4814,
4815,pe,http://unsaac.edu.pe,dspace,,institutional,http://repositorio.unsaac.edu.pe,,http://repositorio.unsaac.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4815,
4816,pe,https://www.umb.edu.pe/,dspace,,institutional,http://repositorio.umb.edu.pe/,,http://repositorio.umb.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4816,
4817,pe,https://www.uigv.edu.pe,dspace,,institutional,http://repositorio.uigv.edu.pe,,http://repositorio.uigv.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4817,
4819,rs,https://www.idn.org.rs/,eprints,,institutional,http://iriss.idn.org.rs,,http://iriss.idn.org.rs/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4819,
4820,pe,https://unj.edu.pe/,dspace,,institutional,http://repositorio.unj.edu.pe/,,http://repositorio.unj.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4820,
4821,pe,http://www.iiap.org.pe,dspace,,institutional,https://repositorio.iiap.gob.pe,,https://repositorio.iiap.gob.pe/oai,https://v2.sherpa.ac.uk/id/repository/4821,
4822,pe,https://www.utec.edu.pe/,dspace,,institutional,https://repositorio.utec.edu.pe,,https://repositorio.utec.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4822,
4823,pe,https://www.usdg.edu.pe/,dspace,,institutional,http://repositorio.usdg.edu.pe/,,http://repositorio.usdg.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4823,
4824,pe,https://www.uarm.edu.pe/,dspace,,institutional,http://repositorio.uarm.edu.pe,,http://repositorio.uarm.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4824,
4826,pe,http://unach.edu.pe/,dspace,,institutional,http://repositorio.unach.edu.pe,,http://repositorio.unach.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4826,
4827,pe,https://www.utea.edu.pe/,dspace,,institutional,http://repositorio.utea.edu.pe/,,http://repositorio.utea.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4827,
4828,rs,http://www.iep.bg.ac.rs/,eprints,,institutional,http://repository.iep.bg.ac.rs/,,http://repository.iep.bg.ac.rs/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4828,
4829,pe,https://www.uss.edu.pe,dspace,,institutional,http://repositorio.uss.edu.pe/,,http://repositorio.uss.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4829,
4832,pe,https://www.uladech.edu.pe,dspace,,institutional,http://repositorio.uladech.edu.pe,,http://repositorio.uladech.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4832,
4834,pe,http://www.untumbes.edu.pe,dspace,,institutional,http://repositorio.untumbes.edu.pe/,,http://repositorio.untumbes.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4834,
4835,pe,https://www.ue.edu.pe/,dspace,,institutional,https://repositorio.esan.edu.pe/,,https://repositorio.esan.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4835,
4837,pe,http://www.unfv.edu.pe/vrin/,dspace,,institutional,http://repositorio.unfv.edu.pe,,http://repositorio.unfv.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4837,
4838,pe,http://www.adp.edu.pe,dspace,,institutional,http://repositorio.adp.edu.pe,,http://repositorio.adp.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4838,
4839,pe,https://www.unapiquitos.edu.pe/,dspace,,institutional,https://repositorio.unapiquitos.edu.pe/,,https://repositorio.unapiquitos.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4839,
4840,pe,https://www.upeu.edu.pe,dspace,,institutional,https://repositorio.upeu.edu.pe,,https://repositorio.upeu.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4840,
4841,pe,http://www.unajma.edu.pe,dspace,,institutional,http://repositorio.unajma.edu.pe,,http://repositorio.unajma.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4841,
4842,pe,http://www.uandina.edu.pe,dspace,,institutional,http://repositorio.uandina.edu.pe,,http://repositorio.uandina.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4842,
4844,pe,https://unijuanpablo.edu.pe/,dspace,,institutional,http://repositorio.unijuanpablo.edu.pe,,http://repositorio.unijuanpablo.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4844,
4846,ke,https://aercafrica.org,dspace,,institutional,http://publications.aercafricalibrary.org/,,http://publications.aercafricalibrary.org/oai/request,https://v2.sherpa.ac.uk/id/repository/4846,
4847,pe,http://www.unsa.edu.pe/,dspace,,institutional,http://repositorio.unsa.edu.pe,,http://repositorio.unsa.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4847,
4848,pe,https://bausate.edu.pe/,dspace,,institutional,https://repositorio.bausate.edu.pe/,,https://repositorio.bausate.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4848,
4849,pe,https://www.epneumann.edu.pe,dspace,,institutional,https://repositorio.epneumann.edu.pe/xmlui,,http://repositorio.neumann.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4849,
4850,co,https://www.unbosque.edu.co,dspace,,institutional,https://repositorio.unbosque.edu.co,,,https://v2.sherpa.ac.uk/id/repository/4850,
4851,br,http://www.ufcg.edu.br/index1.php,dspace,,institutional,http://dspace.sti.ufcg.edu.br:8080/jspui/,,http://dspace.sti.ufcg.edu.br:8080/oai/request,https://v2.sherpa.ac.uk/id/repository/4851,
4852,us,https://www.bates.edu/,digital_commons,,institutional,https://scarab.bates.edu/,,http://libguides.bates.edu/ld.php?content_id=36670889,https://v2.sherpa.ac.uk/id/repository/4852,
4853,fi,https://www.tuni.fi/,dspace,,institutional,https://trepo.tuni.fi/,,https://trepo.tuni.fi/oai/request,https://v2.sherpa.ac.uk/id/repository/4853,
4854,es,https://www.uic.es/es,dspace,,institutional,http://repositori.uic.es/,,http://repositori.uic.es/oai/request,https://v2.sherpa.ac.uk/id/repository/4854,
4856,pl,https://www.igf.edu.pl/home.php,dspace,,institutional,https://dspace.igf.edu.pl/xmlui/handle/123456789/1,,,https://v2.sherpa.ac.uk/id/repository/4856,
4858,id,https://unitri.ac.id,eprints,,institutional,http://repository.unitri.ac.id/,,http://repository.unitri.ac.id/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4858,
4859,pe,http://uroosevelt.edu.pe,dspace,,institutional,http://repositorio.uroosevelt.edu.pe,,http://repositorio.uroosevelt.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4859,
4861,pe,https://unica.edu.pe/,dspace,,institutional,http://repositorio.unica.edu.pe,,http://repositorio.unica.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4861,
4862,pe,https://www.ujcm.edu.pe,dspace,,institutional,http://repositorio.ujcm.edu.pe,,http://repositorio.ujcm.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4862,
4863,pe,https://sfx.edu.pe,dspace,,institutional,http://repositorio.sfx.edu.pe,,http://repositorio.sfx.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4863,
4865,tr,http://www.artuklu.edu.tr,dspace,,institutional,http://acikerisim.artuklu.edu.tr,,http://acikerisim.artuklu.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/4865,
4866,tr,https://www.aksaray.edu.tr,dspace,,institutional,http://acikerisim.aksaray.edu.tr,,http://acikerisim.aksaray.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/4866,
4867,sk,http://www.uk.sav.sk/,other,,institutional,https://www.library.sk/arl-sav/,,,https://v2.sherpa.ac.uk/id/repository/4867,Advanced Rapid Library
4868,pe,http://www.unc.edu.pe,dspace,,institutional,http://repositorio.unc.edu.pe,,http://repositorio.unc.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4868,
4869,pe,http://unu.edu.pe,dspace,,institutional,http://repositorio.unu.edu.pe,,http://repositorio.unu.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4869,
4870,rs,http://mrizp.rs/,dspace,,institutional,http://rik.mrizp.rs,,http://rik.mrizp.rs/oai/request,https://v2.sherpa.ac.uk/id/repository/4870,
4871,ar,https://www.unne.edu.ar,dspace,,institutional,https://repositorio.unne.edu.ar,,https://repositorio.unne.edu.ar/oai/request,https://v2.sherpa.ac.uk/id/repository/4871,
4872,nz,http://www.lincoln.ac.nz,other,,institutional,https://data.lincoln.ac.nz,,https://api.figshare.com/v2/oai?verb=ListRecords&metadataPrefix=oai_dc&set=portal_510,https://v2.sherpa.ac.uk/id/repository/4872,Figshare
4874,de,https://cispa.saarland,eprints,,institutional,https://publications.cispa.saarland,,https://publications.cispa.saarland/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4874,
4875,pe,https://www.universidadsise.edu.pe,dspace,,institutional,http://repositorio.universidadsise.edu.pe,,http://repositorio.universidadsise.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4875,
4876,et,http://www.haramaya.edu.et,dspace,,institutional,http://ir.haramaya.edu.et/hru,,,https://v2.sherpa.ac.uk/id/repository/4876,
4877,rs,http://bg.ac.rs/en/index.php,dspace,,institutional,http://farfar.pharmacy.bg.ac.rs,,http://farfar.pharmacy.bg.ac.rs/oai/request,https://v2.sherpa.ac.uk/id/repository/4877,
4878,id,http://www.ukdc.ac.id,eprints,,institutional,http://repositori.ukdc.ac.id,,http://repositori.ukdc.ac.id/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4878,
4880,ph,,dspace,,institutional,http://dspace.upb.edu.ph/jspui/,,,https://v2.sherpa.ac.uk/id/repository/4880,
4882,ua,http://kma.ks.ua,dspace,,institutional,https://rep.ksma.ks.ua,,https://rep.ksma.ks.ua/oai/request,https://v2.sherpa.ac.uk/id/repository/4882,
4883,tr,http://www.kutuphane.selcuk.edu.tr,dspace,,institutional,http://acikerisim.selcuk.edu.tr,,http://acikerisim.selcuk.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/4883,
4884,pe,https://www.upecen.edu.pe,dspace,,institutional,http://repositorio.upecen.edu.pe/,,http://repositorio.upecen.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4884,
4885,pe,https://uma.edu.pe,dspace,,institutional,http://repositorio.uma.edu.pe,,http://repositorio.uma.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4885,
4887,pe,https://inaigem.gob.pe/,dspace,,institutional,http://repositorio.inaigem.gob.pe,,http://repositorio.inaigem.gob.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4887,
4891,pe,http://www.une.edu.pe,dspace,,institutional,https://repositorio.une.edu.pe,,https://repositorio.une.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/4891,
4899,tr,https://www.hacettepe.edu.tr,dspace,541.0,institutional,http://bbytezarsivi.hacettepe.edu.tr,12.0,http://bbytezarsivi.hacettepe.edu.tr/oai/request,https://v2.sherpa.ac.uk/id/repository/4899,
4900,gr,https://www.auth.gr/en,other,248.0,institutional,http://ejournals.lib.auth.gr,52.0,http://ejournals.lib.auth.gr/poliphilos/oai,https://v2.sherpa.ac.uk/id/repository/4900,Open journal systems
4901,at,http://eprints.weblyzard.com,eprints,95.0,institutional,http://eprints.weblyzard.com,2.0,http://eprints.weblyzard.com/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4901,
4916,us,https://www.regis.edu,digital_commons,2545.0,institutional,http://epublications.regis.edu,2058.0,http://epublications.regis.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4916,
4919,in,https://azimpremjiuniversity.edu.in/SitePages/index.aspx,eprints,2136.0,institutional,http://publications.azimpremjifoundation.org,1689.0,http://publications.azimpremjifoundation.org/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4919,
4920,ua,https://snu.edu.ua,dspace,1225.0,institutional,http://dspace.snu.edu.ua:8080/jspui/?locale=uk,981.0,http://dspace.snu.edu.ua:8080/oai/request,https://v2.sherpa.ac.uk/id/repository/4920,
4928,us,https://www.xavier.edu/,digital_commons,27500.0,institutional,http://www.exhibit.xavier.edu,2178.0,http://www.exhibit.xavier.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/4928,
4929,se,https://www.wmu.se,digital_commons,2936.0,institutional,http://commons.wmu.se,1292.0,http://commons.wmu.se/do/oai,https://v2.sherpa.ac.uk/id/repository/4929,
4932,us,https://www.wofford.edu,digital_commons,2136.0,institutional,https://digitalcommons.wofford.edu,1231.0,http://digitalcommons.wofford.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4932,
4934,us,https://www.winthrop.edu/,digital_commons,13479.0,institutional,http://digitalcommons.winthrop.edu,9404.0,http://digitalcommons.winthrop.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4934,
4936,us,https://www.whitworth.edu/cms,digital_commons,7418.0,institutional,https://digitalcommons.whitworth.edu,1396.0,http://digitalcommons.whitworth.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4936,
4938,us,https://www.wellesley.edu,digital_commons,22362.0,institutional,http://repository.wellesley.edu,8125.0,http://repository.wellesley.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4938,
4945,us,https://www.waldenu.edu/,digital_commons,12208.0,institutional,http://scholarworks.waldenu.edu,10397.0,http://scholarworks.waldenu.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/4945,
4960,us,https://www.uiw.edu/,digital_commons,576.0,institutional,http://athenaeum.uiw.edu,143.0,http://athenaeum.uiw.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/4960,
4962,us,http://www.uwyo.edu,digital_commons,6751.0,institutional,https://repository.uwyo.edu,,https://repository.uwyo.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4962,
4963,us,https://uwm.edu/,digital_commons,5980.0,institutional,http://dc.uwm.edu,3623.0,http://dc.uwm.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/4963,
4970,us,https://www.stthomas.edu,digital_commons,7026.0,institutional,https://ir.stthomas.edu,2005.0,http://ir.stthomas.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4970,
4971,us,https://www.usfca.edu,digital_commons,6717.0,institutional,http://repository.usfca.edu,4419.0,http://repository.usfca.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4971,
4972,us,http://www.law.ou.edu,digital_commons,10669.0,institutional,http://digitalcommons.law.ou.edu,4802.0,http://digitalcommons.law.ou.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4972,
4974,us,https://www.unco.edu,digital_commons,3709.0,institutional,https://digscholarship.unco.edu,1585.0,http://digscholarship.unco.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4974,
4975,us,https://www.unc.edu/,digital_commons,8729.0,institutional,http://scholarship.law.unc.edu,5525.0,http://scholarship.law.unc.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/4975,
4976,us,http://www.unm.edu,digital_commons,131414.0,institutional,http://digitalrepository.unm.edu,77787.0,http://digitalrepository.unm.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4976,
4977,us,https://missouri.edu,digital_commons,3585.0,institutional,http://irl.umsl.edu,3090.0,http://irl.umsl.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4977,
4978,us,https://missouri.edu/,digital_commons,6187.0,institutional,http://scholarship.law.missouri.edu,6103.0,http://scholarship.law.missouri.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/4978,
4979,us,https://twin-cities.umn.edu,digital_commons,6978.0,institutional,http://scholarship.law.umn.edu,6505.0,http://scholarship.law.umn.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4979,
4988,us,https://www.uidaho.edu,digital_commons,12822.0,institutional,http://digitalcommons.law.uidaho.edu,6021.0,http://digitalcommons.law.uidaho.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4988,
4991,us,https://www.du.edu,digital_commons,9998.0,institutional,http://digitalcommons.du.edu,1832.0,http://digitalcommons.du.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/4991,
4997,gb,https://www.bath.ac.uk,eprints,602.0,institutional,https://researchdata.bath.ac.uk/,39.0,https://researchdata.bath.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/4997,
5014,co,http://sired.udenar.edu.co/,eprints,5872.0,institutional,http://sired.udenar.edu.co,1521.0,http://sired.udenar.edu.co/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/5014,
5021,id,https://unipdu.ac.id,eprints,2021.0,institutional,http://eprints.unipdu.ac.id,515.0,http://eprints.unipdu.ac.id/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/5021,
5034,id,https://www.ums.ac.id,eprints,50008.0,institutional,http://eprints.ums.ac.id,48890.0,http://eprints.ums.ac.id/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/5034,
5037,gb,https://cosector.com/cosector-digital,eprints,98.0,institutional,http://pubs.ulcc.ac.uk,58.0,http://pubs.ulcc.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/5037,
5042,us,https://www.tuskegee.edu,digital_commons,156.0,institutional,http://tuspubs.tuskegee.edu,125.0,http://tuspubs.tuskegee.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/5042,
5058,us,https://www.honors.olemiss.edu,eprints,1289.0,institutional,http://thesis.honors.olemiss.edu,1177.0,http://thesis.honors.olemiss.edu/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/5058,
5061,us,https://www.rockefeller.edu,digital_commons,4065.0,institutional,http://digitalcommons.rockefeller.edu,558.0,http://digitalcommons.rockefeller.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/5061,
5064,gb,https://www.linnean.org,eprints,159900.0,institutional,http://www.linnean-online.org,,http://www.linnean-online.org/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/5064,
5065,us,https://www.uic.edu/,digital_commons,4056.0,institutional,http://repository.jmls.edu,3605.0,http://repository.jmls.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/5065,
5068,us,https://www.tamu.edu/,digital_commons,1803.0,institutional,http://scholarship.law.tamu.edu,632.0,http://scholarship.law.tamu.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/5068,
